2018-11-20 14:30:27 (2503803444590) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-20 14:31:52 (2588523984264) STATS -  5.00, 1378, 54, 42.610227, 21.821578, 64.718255, 0.000000, 64.718255, 0.000000, 0, 6890, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588641606678) STATS - 10.00, 1377, 54, 43.664594, 23.164375, 66.890473, 0.000000, 66.890473, 0.000000, 0, 6887, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588730818788) STATS - 15.00, 1385, 54, 43.225029, 23.059002, 66.343279, 0.000000, 66.343279, 0.000000, 0, 6928, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588750886890) STATS - 20.00, 1405, 54, 42.425803, 22.607054, 65.093375, 0.000000, 65.093375, 0.000000, 0, 7025, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588770116893) STATS - 25.00, 1412, 54, 42.243666, 22.657115, 64.956061, 0.000000, 64.956061, 0.000000, 0, 7062, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588781729994) STATS - 30.00, 1413, 54, 42.347320, 22.576694, 64.987154, 0.000000, 64.987154, 0.000000, 0, 7067, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588800327396) STATS - 35.00, 1423, 54, 42.059866, 22.420893, 64.574022, 0.000000, 64.574022, 0.000000, 0, 7116, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588811525197) STATS - 40.00, 1421, 54, 42.127041, 22.430876, 64.626209, 0.000000, 64.626209, 0.000000, 0, 7109, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588829740199) STATS - 45.00, 1400, 54, 42.582018, 22.753802, 65.395072, 0.000000, 65.395072, 0.000000, 0, 7002, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588840310201) STATS - 50.00, 1393, 54, 42.895553, 22.862435, 65.811870, 0.000000, 65.811870, 0.000000, 0, 6966, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588850846502) STATS - 55.00, 1435, 54, 41.556715, 22.291104, 63.923761, 0.000000, 63.923761, 0.000000, 0, 7179, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588860950403) STATS - 60.00, 1445, 54, 41.211567, 22.073379, 63.355419, 0.000000, 63.355419, 0.000000, 0, 7229, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588870896404) STATS - 65.00, 1432, 54, 41.737416, 22.211750, 64.022511, 0.000000, 64.022511, 0.000000, 0, 7161, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588880614505) STATS - 70.00, 1419, 54, 42.341110, 22.518163, 64.921230, 0.000000, 64.921230, 0.000000, 0, 7096, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588888714106) STATS - 70.00, 53, 19, 23.283140, 14.253637, 37.586091, 0.000000, 37.586091, 0.000000, 0, 266, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2589104928831) STATS - Type, Interval, Responses
2018-11-20 14:31:53 (2589501393376) STATS - GET, 209.4, 0
2018-11-20 14:31:53 (2589501401576) STATS - GET, 209.5, 0
2018-11-20 14:31:53 (2589501409576) STATS - GET, 209.6, 0
2018-11-20 14:31:53 (2589501417676) STATS - GET, 209.7, 0
2018-11-20 14:31:53 (2589501425676) STATS - GET, 209.8, 0
2018-11-20 14:31:53 (2589501433576) STATS - GET, 209.9, 0
2018-11-20 14:31:53 (2589501442276) STATS - GET, 210.0, 0
2018-11-20 14:31:53 (2589501450576) STATS - GET, 210.1, 0
2018-11-20 14:31:53 (2589501458776) STATS - GET, 210.2, 0
2018-11-20 14:31:53 (2589501466876) STATS - GET, 210.3, 0
2018-11-20 14:31:53 (2589501474876) STATS - GET, 210.4, 0
2018-11-20 14:31:53 (2589501482976) STATS - GET, 210.5, 0
2018-11-20 14:31:53 (2589501490976) STATS - GET, 210.6, 0
2018-11-20 14:31:53 (2589501498976) STATS - GET, 210.7, 0
2018-11-20 14:31:53 (2589501507176) STATS - GET, 210.8, 0
2018-11-20 14:31:53 (2589501515276) STATS - GET, 210.9, 0
2018-11-20 14:31:53 (2589501523576) STATS - GET, 211.0, 0
2018-11-20 14:31:53 (2589501531776) STATS - GET, 211.1, 0
2018-11-20 14:31:53 (2589501539876) STATS - GET, 211.2, 0
2018-11-20 14:31:53 (2589501547876) STATS - GET, 211.3, 0
2018-11-20 14:31:53 (2589501555876) STATS - GET, 211.4, 0
2018-11-20 14:31:53 (2589501563976) STATS - GET, 211.5, 0
2018-11-20 14:31:53 (2589501571976) STATS - GET, 211.6, 0
2018-11-20 14:31:53 (2589501579976) STATS - GET, 211.7, 0
2018-11-20 14:31:53 (2589501587876) STATS - GET, 211.8, 0
2018-11-20 14:31:53 (2589501597976) STATS - GET, 211.9, 0
2018-11-20 14:31:53 (2589501606576) STATS - GET, 212.0, 0
2018-11-20 14:31:53 (2589501614776) STATS - GET, 212.1, 0
2018-11-20 14:31:53 (2589501622876) STATS - GET, 212.2, 0
2018-11-20 14:31:53 (2589501631976) STATS - GET, 212.3, 0
2018-11-20 14:31:53 (2589501640276) STATS - GET, 212.4, 0
2018-11-20 14:31:53 (2589501648376) STATS - GET, 212.5, 0
2018-11-20 14:31:53 (2589501656476) STATS - GET, 212.6, 0
2018-11-20 14:31:53 (2589501664576) STATS - GET, 212.7, 0
2018-11-20 14:31:53 (2589501672576) STATS - GET, 212.8, 0
2018-11-20 14:31:53 (2589501680576) STATS - GET, 212.9, 0
2018-11-20 14:31:53 (2589501688876) STATS - GET, 213.0, 0
2018-11-20 14:31:53 (2589501696976) STATS - GET, 213.1, 0
2018-11-20 14:31:53 (2589501705276) STATS - GET, 213.2, 0
2018-11-20 14:31:53 (2589501713376) STATS - GET, 213.3, 0
2018-11-20 14:31:53 (2589501721476) STATS - GET, 213.4, 0
2018-11-20 14:31:53 (2589501729476) STATS - GET, 213.5, 0
2018-11-20 14:31:53 (2589501737476) STATS - GET, 213.6, 0
2018-11-20 14:31:53 (2589501745576) STATS - GET, 213.7, 0
2018-11-20 14:31:53 (2589501753676) STATS - GET, 213.8, 0
2018-11-20 14:31:53 (2589501761676) STATS - GET, 213.9, 0
2018-11-20 14:31:53 (2589501769876) STATS - GET, 214.0, 0
2018-11-20 14:31:53 (2589501778776) STATS - GET, 214.1, 1
2018-11-20 14:31:53 (2589501787976) STATS - GET, 214.2, 1
2018-11-20 14:31:53 (2589501797576) STATS - GET, 214.3, 0
2018-11-20 14:31:53 (2589501805976) STATS - GET, 214.4, 0
2018-11-20 14:31:53 (2589501814076) STATS - GET, 214.5, 0
2018-11-20 14:31:53 (2589501822176) STATS - GET, 214.6, 0
2018-11-20 14:31:53 (2589501830176) STATS - GET, 214.7, 0
2018-11-20 14:31:53 (2589501838176) STATS - GET, 214.8, 0
2018-11-20 14:31:53 (2589501846176) STATS - GET, 214.9, 1
2018-11-20 14:31:53 (2589501854276) STATS - GET, 215.0, 0
2018-11-20 14:31:53 (2589501862376) STATS - GET, 215.1, 0
2018-11-20 14:31:53 (2589501870676) STATS - GET, 215.2, 0
2018-11-20 14:31:53 (2589501878776) STATS - GET, 215.3, 0
2018-11-20 14:31:53 (2589501887176) STATS - GET, 215.4, 0
2018-11-20 14:31:53 (2589501895076) STATS - GET, 215.5, 0
2018-11-20 14:31:53 (2589501903176) STATS - GET, 215.6, 0
2018-11-20 14:31:53 (2589501911376) STATS - GET, 215.7, 0
2018-11-20 14:31:53 (2589501919476) STATS - GET, 215.8, 0
2018-11-20 14:31:53 (2589501929176) STATS - GET, 215.9, 0
2018-11-20 14:31:53 (2589501939976) STATS - GET, 216.0, 0
2018-11-20 14:31:53 (2589501949276) STATS - GET, 216.1, 1
2018-11-20 14:31:53 (2589501957676) STATS - GET, 216.2, 1
2018-11-20 14:31:53 (2589501966676) STATS - GET, 216.3, 0
2018-11-20 14:31:53 (2589501975376) STATS - GET, 216.4, 0
2018-11-20 14:31:53 (2589501983676) STATS - GET, 216.5, 0
2018-11-20 14:31:53 (2589501991776) STATS - GET, 216.6, 0
2018-11-20 14:31:53 (2589501999976) STATS - GET, 216.7, 0
2018-11-20 14:31:53 (2589502008076) STATS - GET, 216.8, 0
2018-11-20 14:31:53 (2589502016176) STATS - GET, 216.9, 0
2018-11-20 14:31:53 (2589502024476) STATS - GET, 217.0, 0
2018-11-20 14:31:53 (2589502032676) STATS - GET, 217.1, 0
2018-11-20 14:31:53 (2589502040876) STATS - GET, 217.2, 0
2018-11-20 14:31:53 (2589502049076) STATS - GET, 217.3, 0
2018-11-20 14:31:53 (2589502057076) STATS - GET, 217.4, 0
2018-11-20 14:31:53 (2589502065476) STATS - GET, 217.5, 0
2018-11-20 14:31:53 (2589502073576) STATS - GET, 217.6, 1
2018-11-20 14:31:53 (2589502081676) STATS - GET, 217.7, 0
2018-11-20 14:31:53 (2589502089776) STATS - GET, 217.8, 1
2018-11-20 14:31:53 (2589502097876) STATS - GET, 217.9, 1
2018-11-20 14:31:53 (2589502105976) STATS - GET, 218.0, 0
2018-11-20 14:31:53 (2589502113976) STATS - GET, 218.1, 0
2018-11-20 14:31:53 (2589502121976) STATS - GET, 218.2, 0
2018-11-20 14:31:53 (2589502129976) STATS - GET, 218.3, 0
2018-11-20 14:31:53 (2589502138576) STATS - GET, 218.4, 0
2018-11-20 14:31:53 (2589502146776) STATS - GET, 218.5, 0
2018-11-20 14:31:53 (2589502155076) STATS - GET, 218.6, 0
2018-11-20 14:31:53 (2589502163176) STATS - GET, 218.7, 0
2018-11-20 14:31:53 (2589502171276) STATS - GET, 218.8, 0
2018-11-20 14:31:53 (2589502179176) STATS - GET, 218.9, 0
2018-11-20 14:31:53 (2589502187376) STATS - GET, 219.0, 0
2018-11-20 14:31:53 (2589502195776) STATS - GET, 219.1, 0
2018-11-20 14:31:53 (2589502203776) STATS - GET, 219.2, 0
2018-11-20 14:31:53 (2589502211776) STATS - GET, 219.3, 0
2018-11-20 14:31:53 (2589502219876) STATS - GET, 219.4, 0
2018-11-20 14:31:53 (2589502227976) STATS - GET, 219.5, 0
2018-11-20 14:31:53 (2589502235976) STATS - GET, 219.6, 0
2018-11-20 14:31:53 (2589502244176) STATS - GET, 219.7, 0
2018-11-20 14:31:53 (2589502265376) STATS - GET, 219.8, 0
2018-11-20 14:31:53 (2589502274076) STATS - GET, 219.9, 0
2018-11-20 14:31:53 (2589502282576) STATS - GET, 220.0, 0
2018-11-20 14:31:53 (2589502290776) STATS - GET, 220.1, 0
2018-11-20 14:31:53 (2589502299376) STATS - GET, 220.2, 0
2018-11-20 14:31:53 (2589502309076) STATS - GET, 220.3, 0
2018-11-20 14:31:53 (2589502317576) STATS - GET, 220.4, 0
2018-11-20 14:31:53 (2589502340576) STATS - GET, 220.5, 0
2018-11-20 14:31:53 (2589502349476) STATS - GET, 220.6, 0
2018-11-20 14:31:53 (2589502357976) STATS - GET, 220.7, 0
2018-11-20 14:31:53 (2589502366676) STATS - GET, 220.8, 0
2018-11-20 14:31:53 (2589502375176) STATS - GET, 220.9, 0
2018-11-20 14:31:53 (2589502384876) STATS - GET, 221.0, 0
2018-11-20 14:31:53 (2589502393676) STATS - GET, 221.1, 0
2018-11-20 14:31:53 (2589502402476) STATS - GET, 221.2, 0
2018-11-20 14:31:53 (2589502410976) STATS - GET, 221.3, 0
2018-11-20 14:31:53 (2589502419376) STATS - GET, 221.4, 0
2018-11-20 14:31:53 (2589502427976) STATS - GET, 221.5, 0
2018-11-20 14:31:53 (2589502436276) STATS - GET, 221.6, 0
2018-11-20 14:31:53 (2589502444776) STATS - GET, 221.7, 0
2018-11-20 14:31:53 (2589502453376) STATS - GET, 221.8, 0
2018-11-20 14:31:53 (2589502461976) STATS - GET, 221.9, 0
2018-11-20 14:31:53 (2589502470876) STATS - GET, 222.0, 0
2018-11-20 14:31:53 (2589502479476) STATS - GET, 222.1, 0
2018-11-20 14:31:53 (2589502508476) STATS - GET, 222.2, 0
2018-11-20 14:31:53 (2589502519676) STATS - GET, 222.3, 0
2018-11-20 14:31:53 (2589502528376) STATS - GET, 222.4, 2
2018-11-20 14:31:53 (2589502536976) STATS - GET, 222.5, 0
2018-11-20 14:31:53 (2589509568477) STATS - GET, 222.6, 1
2018-11-20 14:31:53 (2589509621377) STATS - GET, 222.7, 0
2018-11-20 14:31:53 (2589509637277) STATS - GET, 222.8, 0
2018-11-20 14:31:53 (2589509654077) STATS - GET, 222.9, 0
2018-11-20 14:31:53 (2589509665877) STATS - GET, 223.0, 0
2018-11-20 14:31:53 (2589509672977) STATS - GET, 223.1, 0
2018-11-20 14:31:53 (2589509680577) STATS - GET, 223.2, 0
2018-11-20 14:31:53 (2589509686977) STATS - GET, 223.3, 0
2018-11-20 14:31:53 (2589509693177) STATS - GET, 223.4, 0
2018-11-20 14:31:53 (2589509699577) STATS - GET, 223.5, 0
2018-11-20 14:31:53 (2589509705877) STATS - GET, 223.6, 0
2018-11-20 14:31:53 (2589509744377) STATS - GET, 223.7, 0
2018-11-20 14:31:53 (2589509751377) STATS - GET, 223.8, 0
2018-11-20 14:31:53 (2589509757877) STATS - GET, 223.9, 0
2018-11-20 14:31:53 (2589509765177) STATS - GET, 224.0, 0
2018-11-20 14:31:53 (2589509771677) STATS - GET, 224.1, 0
2018-11-20 14:31:53 (2589509777977) STATS - GET, 224.2, 0
2018-11-20 14:31:53 (2589509784177) STATS - GET, 224.3, 0
2018-11-20 14:31:53 (2589509792777) STATS - GET, 224.4, 0
2018-11-20 14:31:53 (2589509799977) STATS - GET, 224.5, 0
2018-11-20 14:31:53 (2589509806477) STATS - GET, 224.6, 0
2018-11-20 14:31:53 (2589509812677) STATS - GET, 224.7, 0
2018-11-20 14:31:53 (2589509818877) STATS - GET, 224.8, 0
2018-11-20 14:31:53 (2589509824977) STATS - GET, 224.9, 0
2018-11-20 14:31:53 (2589509841777) STATS - GET, 225.0, 0
2018-11-20 14:31:53 (2589509847877) STATS - GET, 225.1, 0
2018-11-20 14:31:53 (2589509853877) STATS - GET, 225.2, 0
2018-11-20 14:31:53 (2589509859777) STATS - GET, 225.3, 0
2018-11-20 14:31:53 (2589509865677) STATS - GET, 225.4, 0
2018-11-20 14:31:53 (2589509871477) STATS - GET, 225.5, 0
2018-11-20 14:31:53 (2589509878577) STATS - GET, 225.6, 0
2018-11-20 14:31:53 (2589509884677) STATS - GET, 225.7, 0
2018-11-20 14:31:53 (2589509890677) STATS - GET, 225.8, 0
2018-11-20 14:31:53 (2589509896777) STATS - GET, 225.9, 0
2018-11-20 14:31:53 (2589509914377) STATS - GET, 226.0, 0
2018-11-20 14:31:53 (2589509920677) STATS - GET, 226.1, 0
2018-11-20 14:31:53 (2589509926877) STATS - GET, 226.2, 0
2018-11-20 14:31:53 (2589509932977) STATS - GET, 226.3, 0
2018-11-20 14:31:53 (2589509938977) STATS - GET, 226.4, 0
2018-11-20 14:31:53 (2589509945077) STATS - GET, 226.5, 0
2018-11-20 14:31:53 (2589509951177) STATS - GET, 226.6, 0
2018-11-20 14:31:53 (2589509957277) STATS - GET, 226.7, 0
2018-11-20 14:31:53 (2589509964177) STATS - GET, 226.8, 0
2018-11-20 14:31:53 (2589509970877) STATS - GET, 226.9, 0
2018-11-20 14:31:53 (2589509977377) STATS - GET, 227.0, 0
2018-11-20 14:31:53 (2589509983877) STATS - GET, 227.1, 0
2018-11-20 14:31:53 (2589509991177) STATS - GET, 227.2, 0
2018-11-20 14:31:53 (2589509997577) STATS - GET, 227.3, 0
2018-11-20 14:31:53 (2589510003977) STATS - GET, 227.4, 0
2018-11-20 14:31:53 (2589510010077) STATS - GET, 227.5, 0
2018-11-20 14:31:53 (2589510016177) STATS - GET, 227.6, 0
2018-11-20 14:31:53 (2589510022277) STATS - GET, 227.7, 0
2018-11-20 14:31:53 (2589510028277) STATS - GET, 227.8, 0
2018-11-20 14:31:53 (2589510034377) STATS - GET, 227.9, 0
2018-11-20 14:31:53 (2589510040677) STATS - GET, 228.0, 0
2018-11-20 14:31:53 (2589510046777) STATS - GET, 228.1, 0
2018-11-20 14:31:53 (2589510052977) STATS - GET, 228.2, 0
2018-11-20 14:31:53 (2589510059977) STATS - GET, 228.3, 0
2018-11-20 14:31:53 (2589510066477) STATS - GET, 228.4, 0
2018-11-20 14:31:53 (2589510073077) STATS - GET, 228.5, 0
2018-11-20 14:31:53 (2589510079177) STATS - GET, 228.6, 0
2018-11-20 14:31:53 (2589510085377) STATS - GET, 228.7, 0
2018-11-20 14:31:53 (2589510096777) STATS - GET, 228.8, 0
2018-11-20 14:31:53 (2589510109677) STATS - GET, 228.9, 0
2018-11-20 14:31:53 (2589510116477) STATS - GET, 229.0, 0
2018-11-20 14:31:53 (2589510122877) STATS - GET, 229.1, 0
2018-11-20 14:31:53 (2589510129277) STATS - GET, 229.2, 0
2018-11-20 14:31:53 (2589510135677) STATS - GET, 229.3, 0
2018-11-20 14:31:53 (2589510141777) STATS - GET, 229.4, 0
2018-11-20 14:31:53 (2589510147977) STATS - GET, 229.5, 0
2018-11-20 14:31:53 (2589510153977) STATS - GET, 229.6, 0
2018-11-20 14:31:53 (2589510160377) STATS - GET, 229.7, 0
2018-11-20 14:31:53 (2589510166577) STATS - GET, 229.8, 0
2018-11-20 14:31:53 (2589510172777) STATS - GET, 229.9, 0
2018-11-20 14:31:53 (2589510179477) STATS - GET, 230.0, 0
2018-11-20 14:31:53 (2589510185577) STATS - GET, 230.1, 0
2018-11-20 14:31:53 (2589510191877) STATS - GET, 230.2, 0
2018-11-20 14:31:53 (2589510198177) STATS - GET, 230.3, 0
2018-11-20 14:31:53 (2589510204277) STATS - GET, 230.4, 0
2018-11-20 14:31:53 (2589510210277) STATS - GET, 230.5, 0
2018-11-20 14:31:53 (2589510216477) STATS - GET, 230.6, 0
2018-11-20 14:31:53 (2589510222677) STATS - GET, 230.7, 0
2018-11-20 14:31:53 (2589510228777) STATS - GET, 230.8, 0
2018-11-20 14:31:53 (2589510234977) STATS - GET, 230.9, 0
2018-11-20 14:31:53 (2589510241077) STATS - GET, 231.0, 0
2018-11-20 14:31:53 (2589510247077) STATS - GET, 231.1, 1
2018-11-20 14:31:53 (2589510253377) STATS - GET, 231.2, 0
2018-11-20 14:31:53 (2589510259777) STATS - GET, 231.3, 0
2018-11-20 14:31:53 (2589510265877) STATS - GET, 231.4, 0
2018-11-20 14:31:53 (2589510271977) STATS - GET, 231.5, 0
2018-11-20 14:31:53 (2589510278077) STATS - GET, 231.6, 0
2018-11-20 14:31:53 (2589510284177) STATS - GET, 231.7, 0
2018-11-20 14:31:53 (2589510290277) STATS - GET, 231.8, 0
2018-11-20 14:31:53 (2589510296377) STATS - GET, 231.9, 0
2018-11-20 14:31:53 (2589510302577) STATS - GET, 232.0, 0
2018-11-20 14:31:53 (2589510308777) STATS - GET, 232.1, 0
2018-11-20 14:31:53 (2589510315077) STATS - GET, 232.2, 0
2018-11-20 14:31:53 (2589510321277) STATS - GET, 232.3, 0
2018-11-20 14:31:53 (2589510327477) STATS - GET, 232.4, 0
2018-11-20 14:31:53 (2589510333477) STATS - GET, 232.5, 0
2018-11-20 14:31:53 (2589510339677) STATS - GET, 232.6, 0
2018-11-20 14:31:53 (2589510345977) STATS - GET, 232.7, 0
2018-11-20 14:31:53 (2589510351877) STATS - GET, 232.8, 0
2018-11-20 14:31:53 (2589510357977) STATS - GET, 232.9, 0
2018-11-20 14:31:53 (2589510364277) STATS - GET, 233.0, 0
2018-11-20 14:31:53 (2589510370277) STATS - GET, 233.1, 0
2018-11-20 14:31:53 (2589510376377) STATS - GET, 233.2, 0
2018-11-20 14:31:53 (2589510382577) STATS - GET, 233.3, 0
2018-11-20 14:31:53 (2589510388677) STATS - GET, 233.4, 0
2018-11-20 14:31:53 (2589510394677) STATS - GET, 233.5, 0
2018-11-20 14:31:53 (2589510400877) STATS - GET, 233.6, 0
2018-11-20 14:31:53 (2589510406977) STATS - GET, 233.7, 0
2018-11-20 14:31:53 (2589510413177) STATS - GET, 233.8, 0
2018-11-20 14:31:53 (2589510419277) STATS - GET, 233.9, 0
2018-11-20 14:31:53 (2589510425777) STATS - GET, 234.0, 0
2018-11-20 14:31:53 (2589510432077) STATS - GET, 234.1, 0
2018-11-20 14:31:53 (2589510438377) STATS - GET, 234.2, 0
2018-11-20 14:31:53 (2589510444477) STATS - GET, 234.3, 0
2018-11-20 14:31:53 (2589510450377) STATS - GET, 234.4, 0
2018-11-20 14:31:53 (2589510456377) STATS - GET, 234.5, 0
2018-11-20 14:31:53 (2589510462477) STATS - GET, 234.6, 0
2018-11-20 14:31:53 (2589510468477) STATS - GET, 234.7, 0
2018-11-20 14:31:53 (2589510474677) STATS - GET, 234.8, 0
2018-11-20 14:31:53 (2589510480877) STATS - GET, 234.9, 0
2018-11-20 14:31:53 (2589510487277) STATS - GET, 235.0, 0
2018-11-20 14:31:53 (2589510493577) STATS - GET, 235.1, 0
2018-11-20 14:31:53 (2589510499777) STATS - GET, 235.2, 0
2018-11-20 14:31:53 (2589510505877) STATS - GET, 235.3, 0
2018-11-20 14:31:53 (2589510512077) STATS - GET, 235.4, 0
2018-11-20 14:31:53 (2589510518277) STATS - GET, 235.5, 0
2018-11-20 14:31:53 (2589510524477) STATS - GET, 235.6, 0
2018-11-20 14:31:53 (2589510530577) STATS - GET, 235.7, 1
2018-11-20 14:31:53 (2589510536777) STATS - GET, 235.8, 0
2018-11-20 14:31:53 (2589510542977) STATS - GET, 235.9, 0
2018-11-20 14:31:53 (2589510549277) STATS - GET, 236.0, 1
2018-11-20 14:31:53 (2589510555577) STATS - GET, 236.1, 0
2018-11-20 14:31:53 (2589510561877) STATS - GET, 236.2, 0
2018-11-20 14:31:53 (2589510584777) STATS - GET, 236.3, 0
2018-11-20 14:31:53 (2589510593377) STATS - GET, 236.4, 0
2018-11-20 14:31:53 (2589510599877) STATS - GET, 236.5, 0
2018-11-20 14:31:53 (2589510606177) STATS - GET, 236.6, 0
2018-11-20 14:31:53 (2589510612377) STATS - GET, 236.7, 0
2018-11-20 14:31:53 (2589510618477) STATS - GET, 236.8, 1
2018-11-20 14:31:53 (2589510624977) STATS - GET, 236.9, 0
2018-11-20 14:31:53 (2589510631677) STATS - GET, 237.0, 0
2018-11-20 14:31:53 (2589510637977) STATS - GET, 237.1, 0
2018-11-20 14:31:53 (2589510644177) STATS - GET, 237.2, 0
2018-11-20 14:31:53 (2589510650277) STATS - GET, 237.3, 0
2018-11-20 14:31:53 (2589510656377) STATS - GET, 237.4, 0
2018-11-20 14:31:53 (2589510662477) STATS - GET, 237.5, 0
2018-11-20 14:31:53 (2589510668577) STATS - GET, 237.6, 0
2018-11-20 14:31:53 (2589510674577) STATS - GET, 237.7, 0
2018-11-20 14:31:53 (2589510680877) STATS - GET, 237.8, 0
2018-11-20 14:31:53 (2589510686877) STATS - GET, 237.9, 0
2018-11-20 14:31:53 (2589510693277) STATS - GET, 238.0, 0
2018-11-20 14:31:53 (2589510699377) STATS - GET, 238.1, 0
2018-11-20 14:31:53 (2589510705677) STATS - GET, 238.2, 0
2018-11-20 14:31:53 (2589510711877) STATS - GET, 238.3, 0
2018-11-20 14:31:53 (2589510717977) STATS - GET, 238.4, 0
2018-11-20 14:31:53 (2589510724277) STATS - GET, 238.5, 0
2018-11-20 14:31:53 (2589510730577) STATS - GET, 238.6, 0
2018-11-20 14:31:53 (2589510736577) STATS - GET, 238.7, 0
2018-11-20 14:31:53 (2589510742777) STATS - GET, 238.8, 0
2018-11-20 14:31:53 (2589510748977) STATS - GET, 238.9, 0
2018-11-20 14:31:53 (2589510755277) STATS - GET, 239.0, 0
2018-11-20 14:31:53 (2589510761477) STATS - GET, 239.1, 0
2018-11-20 14:31:53 (2589510767577) STATS - GET, 239.2, 0
2018-11-20 14:31:53 (2589510773777) STATS - GET, 239.3, 0
2018-11-20 14:31:53 (2589510779877) STATS - GET, 239.4, 0
2018-11-20 14:31:53 (2589510785977) STATS - GET, 239.5, 0
2018-11-20 14:31:53 (2589510792077) STATS - GET, 239.6, 0
2018-11-20 14:31:53 (2589510798177) STATS - GET, 239.7, 0
2018-11-20 14:31:53 (2589510804377) STATS - GET, 239.8, 0
2018-11-20 14:31:53 (2589510810577) STATS - GET, 239.9, 0
2018-11-20 14:31:53 (2589510816977) STATS - GET, 240.0, 0
2018-11-20 14:31:53 (2589510823277) STATS - GET, 240.1, 0
2018-11-20 14:31:53 (2589510829477) STATS - GET, 240.2, 0
2018-11-20 14:31:53 (2589510835577) STATS - GET, 240.3, 0
2018-11-20 14:31:53 (2589510841777) STATS - GET, 240.4, 0
2018-11-20 14:31:53 (2589510847977) STATS - GET, 240.5, 0
2018-11-20 14:31:53 (2589510854177) STATS - GET, 240.6, 0
2018-11-20 14:31:53 (2589510860177) STATS - GET, 240.7, 0
2018-11-20 14:31:53 (2589510866177) STATS - GET, 240.8, 0
2018-11-20 14:31:53 (2589510872177) STATS - GET, 240.9, 0
2018-11-20 14:31:53 (2589510878377) STATS - GET, 241.0, 0
2018-11-20 14:31:53 (2589510884677) STATS - GET, 241.1, 0
2018-11-20 14:31:53 (2589510890777) STATS - GET, 241.2, 0
2018-11-20 14:31:53 (2589510896877) STATS - GET, 241.3, 0
2018-11-20 14:31:53 (2589510902977) STATS - GET, 241.4, 0
2018-11-20 14:31:53 (2589510910177) STATS - GET, 241.5, 0
2018-11-20 14:31:53 (2589510919177) STATS - GET, 241.6, 0
2018-11-20 14:31:53 (2589510926577) STATS - GET, 241.7, 0
2018-11-20 14:31:53 (2589510933177) STATS - GET, 241.8, 0
2018-11-20 14:31:53 (2589510939177) STATS - GET, 241.9, 0
2018-11-20 14:31:53 (2589510945477) STATS - GET, 242.0, 0
2018-11-20 14:31:53 (2589510951677) STATS - GET, 242.1, 0
2018-11-20 14:31:53 (2589510957877) STATS - GET, 242.2, 0
2018-11-20 14:31:53 (2589510964077) STATS - GET, 242.3, 0
2018-11-20 14:31:53 (2589510970877) STATS - GET, 242.4, 0
2018-11-20 14:31:53 (2589510977677) STATS - GET, 242.5, 0
2018-11-20 14:31:53 (2589510984077) STATS - GET, 242.6, 0
2018-11-20 14:31:53 (2589510990177) STATS - GET, 242.7, 0
2018-11-20 14:31:53 (2589510996377) STATS - GET, 242.8, 0
2018-11-20 14:31:53 (2589511002477) STATS - GET, 242.9, 0
2018-11-20 14:31:53 (2589511008777) STATS - GET, 243.0, 0
2018-11-20 14:31:53 (2589511015077) STATS - GET, 243.1, 0
2018-11-20 14:31:53 (2589511021277) STATS - GET, 243.2, 0
2018-11-20 14:31:53 (2589511027477) STATS - GET, 243.3, 0
2018-11-20 14:31:53 (2589511033877) STATS - GET, 243.4, 0
2018-11-20 14:31:53 (2589511040077) STATS - GET, 243.5, 0
2018-11-20 14:31:53 (2589511047077) STATS - GET, 243.6, 0
2018-11-20 14:31:53 (2589511056777) STATS - GET, 243.7, 0
2018-11-20 14:31:53 (2589511063777) STATS - GET, 243.8, 0
2018-11-20 14:31:53 (2589511070077) STATS - GET, 243.9, 0
2018-11-20 14:31:53 (2589511076577) STATS - GET, 244.0, 0
2018-11-20 14:31:53 (2589511082777) STATS - GET, 244.1, 0
2018-11-20 14:31:53 (2589511088977) STATS - GET, 244.2, 0
2018-11-20 14:31:53 (2589511095177) STATS - GET, 244.3, 0
2018-11-20 14:31:53 (2589511101477) STATS - GET, 244.4, 0
2018-11-20 14:31:53 (2589511107677) STATS - GET, 244.5, 0
2018-11-20 14:31:53 (2589511113977) STATS - GET, 244.6, 0
2018-11-20 14:31:53 (2589511120177) STATS - GET, 244.7, 0
2018-11-20 14:31:53 (2589511126277) STATS - GET, 244.8, 0
2018-11-20 14:31:53 (2589511132477) STATS - GET, 244.9, 0
